'id_car_serie','id_car_model','id_car_generation','name','date_create','date_update','id_car_type'
'10819','352','3158','Hatchback 5-doors','1406654604','1568054502','1'
'10820','352','3158','Hatchback 3-doors','1406654604','1568054502','1'
'10822','1597','3159','Sedan','1406659924','1568054917','1'
'10823','1597','3160','Sedan','1406659924','1568054917','1'
'10824','2247','7533','Microvan','1406661711','1461881731','1'
'10825','2248','5491','Sedan','1406661712','1568055205','1'
'10826','2248','5491','Hatchback','1406661712','1568055205','1'
'10827','2249','8891','Sedan','1406661713','1461888683','1'
'10828','18962','7568','SUV opened','1406661714','1461881891','1'
'10829','2251','5492','SUV 5-doors','1406661715','1568055205','1'
'10830','2251','5492','SUV 2-doors','1406661715','1568055205','1'
'10831','2251','5492','SUV','1406661715','1568055205','1'
'14595','2199','5487','Compactvan','1409171235','1461881651','1'
'14596','2252','8914','SUV 5-doors','1409171304','1551207532','1'
'14597','22971','124081','Sedan','1409171306','1461881659','1'
'14600','2256','8900','liftback ','1409171310','1461888729','1'
'14601','2257','7528','Crossover','1409171311','1568055206','1'
'14602','2258','8896','Sedan','1409171312','1568055206','1'
'14603','2259','7521','Coupe','1409171314','1461881713','1'
'14604','2260','8890','Crossover 5-doors','1409171315','1586463134','1'
'14605','2261','8905','Coupe','1409171316','1461888738','1'
'14626','214','7131','Hatchback 3-doors','1409171938','1461877153','1'
'14627','318','5535','Sedan','1409172061','1461884889','1'
'14628','318','5536','Sedan','1409172061','1461884889','1'
'14629','318','5536','Cabriolet','1409172061','1461884889','1'
'14630','664','5599','Sedan','1409172467','1461885563','1'
'14631','870','6987','Coupe','1409172734','1568054684','1'
'14632','870','6987','Cabriolet','1409172734','1568054684','1'
'14633','1048','1121','SUV','1409172943','1568054731','1'
'14636','20347','1251','Sedan','1409173131','1461879374','1'
'14637','1260','5669','Hatchback 3-doors JCW','1409173216','1461886754','1'
'14640','1607','5725','Hatchback','1409173618','1568054925','1'
'14641','1691','5745','Hatchback','1409173713','1568054959','1'
'14642','1691','5746','Hatchback 5-doors','1409173713','1568054959','1'
'14643','1692','6556','Hatchback 3-doors','1409173714','1568054960','1'
'14644','1692','1858','Hatchback','1409173714','1586465729','1'
'14646','1723','5750','wagon','1409173756','1568054969','1'
'14647','1921','9071','Hatchback','1409174004','1639993654','1'
'14649','2001','7449','Sedan','1409174083','1586466966','1'
'14650','2000','5799','Hatchback','1409174083','1568055122','1'
'14651','2018','5802','Sedan','1409174111','1568055126','1'
'14652','2018','5802','Hatchback 5-doors','1409174111','1568055126','1'
'14653','2018','5802','Sport hatchback 3-doors','1409174111','1568055126','1'
'14654','2018','5802','wagon','1409174111','1568055126','1'
'14655','2018','5803','2170 Sedan','1409174111','1568055127','1'
'14656','2018','5803','Sport hatchback 3-doors','1409174111','1568055126','1'
'14657','2018','5803','2173 hatchback 3-doors','1409174111','1568055127','1'
'14658','2018','5803','2172 hatchback 5-doors','1409174111','1586467001','1'
'14660','87','5823','Sedan','1411935475','1568054416','1'
'14661','87','5823','Avant wagon 5-doors','1411935475','1568054416','1'
'14662','88','5824','Sportback liftback','1411935476','1568054417','1'
'14663','88','5825','Sportback liftback','1411935476','1568054417','1'
'14664','103','5826','Avant wagon','1411935509','1568054421','1'
'14665','104','5827','Sportback liftback','1411935511','1568054422','1'
'14666','104','5828','Sportback liftback 5-doors','1411935511','1568054422','1'
'14667','110','5829','Sedan','1411935519','1568054425','1'
'14668','110','5829','Avant wagon','1411935519','1568054425','1'
'14669','111','5830','Sportback liftback','1411935520','1568054425','1'
'14670','111','5831','Sportback liftback','1411935520','1568054425','1'
'14671','379','7153','SUV','1411935943','1568054522','1'
'14674','625','598','Sedan','1411936341','1559817278','1'
'14675','629','5832','SUV','1411936348','1568054591','1'
'14676','683','7208','Sedan','1411936432','1568054607','1'
'14678','774','5834','Hybrid hatchback 5-doors','1411936581','1568054654','1'
'14679','1156','1204','Cabriolet','1411937218','1640022131','1'
'14680','1220','5835','wagon 5-doors','1411937326','1461879399','1'
'14681','1220','5836','Sedan','1411937326','1461879399','1'
'14682','1220','5836','Sedan 2-doors','1411937326','1461879399','1'
'14685','1353','5838','Coupe','1411937531','1568054840','1'
'14686','1353','5838','Cabriolet','1411937531','1568054840','1'
'14687','1471','8454','Crossover','1411937735','1586465075','1'
'14688','1472','5691','wagon 5-doors','1411937736','1461887170','1'
'14689','1483','1635','wagon 5-doors','1411937754','1461887184','1'
'14690','1494','5840','wagon 5-doors RXH','1411937772','1461887226','1'
'14692','1494','5840','Sedan','1411937772','1568054895','1'
'14693','1494','8476','wagon 5-doors','1411937772','1461887227','1'
'14694','1546','5841','Crossover','1411937851','1586465272','1'
'14695','1603','5842','Stepway hatchback 5-doors','1411937942','1639992262','1'
'14696','1603','5843','Stepway hatchback 5-doors','1411937942','1568054923','1'
'14697','1652','8579','wagon 5-doors','1411938017','1461887527','1'
'14698','1658','1810','wagon 5-doors','1411938029','1461887531','1'
'14699','1658','1811','wagon 5-doors','1411938029','1461887531','1'
'14700','1787','8667','wagon','1411938232','1568055001','1'
'14701','1810','1997','wagon 5-doors','1411938275','1640040063','1'
'14702','1889','2143','wagon 5-doors','1411938407','1461887956','1'
'14703','1924','2193','Hatchback 3-doors','1411938467','1639993700','1'
'14704','2122','5844','Hatchback 5-doors','1411938787','1568055138','1'
'14707','2265','8930','Sedan','1411939051','1568055206','1'
'14708','2266','7547','Coupe','1411939053','1461881792','1'
'14709','2267','7544','Sedan','1411939054','1568055206','1'
'14710','2268','7543','Hatchback','1411939055','1568055206','1'
'14711','2269','8894','Crossover 5-doors','1411939057','1600762397','1'
'14712','2270','5846','Hatchback','1411939058','1568055206','1'
'14713','2271','8911','SUV','1411939060','1568055207','1'
'14715','84','65','Cabriolet','1414351181','1568054414','1'
'14718','668','5848','Minivan','1414352407','1568054606','1'
'14719','668','5849','Minivan','1414352408','1568054606','1'
'14720','714','7215','SUV 5-doors','1414352482','1568054609','1'
'14722','1292','1363','JDM wagon','1414353442','1568054828','1'
'14723','1433','5851','Hatchback 5-doors','1414353709','1568054869','1'
'14724','1433','5851','Hatchback 3-doors','1414353709','1568054869','1'
'14726','1736','5852','Sedan','1414354189','1568054971','1'
'14727','1736','5852','wagon','1414354189','1568054971','1'
'14728','1917','2181','Alltrack wagon 5-doors','1414354485','1639993621','1'
'14729','1917','8740','wagon','1414354485','1568055052','1'
'14730','1928','5854','Crossover','1414354500','1586466817','1'
'14731','2100','5855','SUV','1414354772','1568055132','1'
'14732','2149','5856','Minivan','1414354852','1568055150','1'
'14733','2149','5857','Minivan','1414354852','1568055150','1'
'14734','2217','5858','L hatchback','1414354974','1568055196','1'
'14735','2217','5858','L Sedan','1414354974','1568055196','1'
'14736','2279','5859','Sedan','1414354996','1568055207','1'
'14737','2279','5860','Sedan','1414354996','1568055207','1'
'14738','2225','5861','Van','1414354997','1463268263','1'
'14739','2273','122689','Coupe','1414355001','1461881714','1'
'14740','2273','122689','Roadster','1414355001','1461881714','1'
'14741','2227','5863','Minivan','1414355004','1568055201','1'
'14742','2227','5864','Minivan','1414355004','1461876703','1'
'14743','2281','7529','Pickup Double cabin','1414355022','1461881723','1'
'14744','2236','5865','Kasten van 4-doors','1414355025','1463268390','1'
'14745','2236','5866','Single Cab Board 2-doors','1414355025','1511232341','1'
'14746','2274','122692','Coupe','1414355032','1461876573','1'
'14747','2274','122694','Coupe','1414351432','1586779143','1'
'14748','2274','122694','Roadster','1414355032','1461876573','1'
'14749','2280','7534','Coupe','1414355044','1568055207','1'
'14750','714','5869','SUV 5-doors','1414355047','1568054609','1'
'14751','714','5870','SUV','1414355047','1600761734','1'
'14752','2277','7537','SUV','1414355050','1568055207','1'
'14754','2278','7539','Crossover','1414355053','1586461464','1'
'14755','2282','8931','Van','1414355063','1511240084','1'
'14756','11','5871','SUV 5-doors','1416979678','1461884291','1'
'14757','13','5872','SUV 5-doors','1416979680','1586423468','1'
'14760','18','5875','Sedan','1416979686','1461884297','1'
'14761','18','5876','Sedan','1416979686','1461884297','1'
'14762','18','5877','Sedan','1416979686','1461884298','1'
'14763','63','5878','Coupe','1416979744','1568054407','1'
'14764','63','5878','Volante cabriolet','1416979744','1568054407','1'
'14766','93','5880','Crossover','1416979781','1586391743','1'
'14767','98','9098','SUV 5-doors','1416979788','1461877099','1'
'14768','98','5882','Crossover','1416979788','1568054420','1'
'14769','114','2847','Roadster 2-doors','1416979817','1568054426','1'
'14770','348','5883','Van','1416980133','1463239270','1'
'14771','348','5884','First minivan','1416980133','1568054501','1'
'14772','352','5885','Hatchback 5-doors','1416980137','1568054502','1'
'14773','352','5885','Hatchback 3-doors','1416980137','1568054502','1'
'14774','352','5886','Hatchback 5-doors','1416980137','1568054502','1'
'14775','352','5886','Hatchback 3-doors','1416980138','1568054502','1'
'14777','354','5887','Hatchback 5-doors','1416980145','1461884956','1'
'14779','358','7845','Hatchback 3-doors','1416980149','1568054503','1'
'14780','360','5889','Liftback','1416980151','1568054505','1'
'14781','360','5889','Break wagon','1416980151','1568054505','1'
'14782','373','5890','wagon 5-doors','1416980167','1461885003','1'
'14783','373','5890','liftback ','1416980167','1461885003','1'
'14784','624','5891','Crossover','1416980512','1586461120','1'
'14785','624','5892','Crossover 5-doors','1416980512','1586461122','1'
'14786','637','5893','Sedan','1416980531','1568054595','1'
'14787','637','5893','ST hatchback 5-doors','1416980531','1639988994','1'
'14788','637','5893','wagon','1416980531','1568054595','1'
'14789','862','5894','Crossover','1416980849','1586462405','1'
'14790','867','5895','M45 Sedan 4-doors','1416980855','1568054684','1'
'14792','19747','5897','Infiniti QX II Restyling','1416980860','1434673961','1'
'14793','923','5898','SUV 5-doors','1416980934','1461886044','1'
'14794','923','5899','SUV 3-doors','1416980934','1461886044','1'
'14795','923','5899','SUV 5-doors','1416980934','1461886044','1'
'14796','926','5900','Crossover','1416980937','1586462702','1'
'14797','927','5901','SUV 5-doors','1416980939','1461879201','1'
'14798','949','5902','Sedan','1416980968','1568054713','1'
'14799','956','5903','Sedan','1416980985','1568054715','1'
'14800','956','5903','Hatchback','1416980985','1568054716','1'
'14801','960','5904','Prime crossover','1416980990','1639990025','1'
'14803','1004','5906','Hatchback 3-doors','1416981057','1461886217','1'
'14806','1008','5907','Crossover 3-doors','1416981062','1568054725','1'
'14807','1008','5907','Crossover 5-doors','1416981062','1568054725','1'
'14808','1010','5908','SUV','1416981064','1568054726','1'
'14809','1010','5909','SUV','1416981064','1568054726','1'
'14810','1020','5910','Sedan','1416981078','1568054727','1'
'14811','1021','5911','Sedan 4-doors','1416981079','1568054727','1'
'14812','1021','5912','Sedan 4-doors','1416981079','1568054727','1'
'14813','1026','5913','Sedan','1416981085','1568054729','1'
'14814','1027','5914','SUV','1416981087','1568054729','1'
'14815','1029','5915','Crossover','1416981090','1586463139','1'
'14816','1030','5916','Cabriolet','1416981092','1461886278','1'
'14817','1040','5917','Pickup Double cabin','1416981102','1461879255','1'
'14818','1040','5918','Pickup','1416981102','1568054731','1'
'14819','1148','5919','Hatchback','1416981254','1568054778','1'
'14820','20343','5920','Hatchback 5-doors','1416981314','1461879363','1'
'14821','1440','5921','Minivan 5-doors','1416981670','1568054875','1'
'14822','1499','5922','Minivan','1416981745','1461887230','1'
'14823','1499','5923','Minivan','1416981745','1568054896','1'
'14824','1667','5924','Minivan','1416981962','1568054947','1'
'14825','1673','5925','Hatchback 5-doors','1416981969','1568054950','1'
'14826','1673','5925','Hatchback 3-doors','1416981969','1568054950','1'
'14827','1674','5926','FR hatchback 5-doors','1416981970','1639992458','1'
'14828','1683','5927','Hatchback','1416981983','1568054954','1'
'14830','1683','5928','Sedan','1416981983','1568054954','1'
'14832','1683','5928','Hatchback 5-doors','1416981983','1568054954','1'
'14833','1791','5929','SUV','1416982125','1640039598','1'
'14834','1798','5930','Hatchback 5-doors','1416982134','1568055005','1'
'14835','1810','5931','Sedan','1416982158','1568055009','1'
'14836','1842','5932','Double Cab pickup 4-doors','1416982208','1568055032','1'
'14837','1842','5933','Pickup 4-doors','1416982208','1568055032','1'
'14838','1842','5933','Pickup 2-doors','1416982208','1568055032','1'
'14839','1842','5933','Xtracab pickup 2-doors','1416982208','1568055032','1'
'14841','1924','5934','R hatchback 3-doors','1416982335','1639993698','1'
'14842','1964','5935','Crossover','1416982391','1586466891','1'
'14844','2015','5936','VAZ Granta I Liftback','1416982466','1426631916','1'
'14845','2015','5936','VAZ Granta I Sedan','1416982466','1426631916','1'
'14847','2183','5938','SUV','1416982725','1568055186','1'
'14849','2287','7524','Crossover','1416982804','1586463075','1'
'14851','2285','8903','Sedan','1416982826','1461888735','1'
'14852','2235','5940','Minivan','1416982834','1568055203','1'
'14853','2235','5941','Minivan','1416982834','1568055203','1'
'14854','2235','5942','Minivan','1416982834','1568055203','1'
'14855','2289','8907','Crossover','1416982840','1586461571','1'
'14856','2288','8908','Roadster','1416982841','1461888742','1'
'14857','133','5943','V8 cabriolet 2-doors','1416982865','1568054430','1'
'14858','133','5945','Cabriolet','1416982865','1568054431','1'
'14859','133','5945','Supersports Convertible cabriolet 2-doors','1416982866','1568054431','1'
'14860','133','5945','Supersports Coupe 2-doors','1416982866','1568054431','1'
'14861','29','5946','Sedan','1419461830','1461877033','1'
'14862','29','5946','wagon 5-doors','1419461830','1461877033','1'
'14863','75','5947','Sedan','1419461882','1568054409','1'
'14864','75','5947','Avant wagon','1419461882','1568054409','1'
'14865','82','5948','Sportback hatchback 5-doors','1419461890','1568054412','1'
'14866','82','5948','Hatchback 3-doors','1419461890','1568054412','1'
'14867','82','5948','Cabriolet','1419461890','1568054412','1'
'14868','82','5949','Sportback hatchback 5-doors','1419461890','1568054412','1'
'14869','82','5949','Hatchback 3-doors','1419461890','1568054412','1'
'14870','82','5950','Hatchback 5-doors','1419461890','1568054412','1'
'14871','82','5950','Hatchback','1419461890','1568054412','1'
'14872','84','66','Sedan','1419461893','1568054414','1'
'14873','84','66','Avant wagon 5-doors','1419461893','1568054414','1'
'14874','87','5952','Sedan','1419461897','1568054416','1'
'14875','87','5952','Avant wagon 5-doors','1419461897','1568054416','1'
